Kod stacji,Nazwa stacji2,Rzeka/akwen,Status1,Stan aktualny,Czas pomiaru,Trend,Δ 1h,Δ 3h,Δ 6h,Δ 12h,Δ 06:00-06:00 UTC,Stan ostrzegawczy,Stan alarmowy,Zlewnia,Województwo,Powiat,Od/do progu ostrzegawczego,Od/do progu alarmowego,Od/do absolutnego minimum,Prognoza synoptyczna,Prognoza z modelu HD,Zjawiska lodowe,lat,lon
151220040,Witowice,Kurówka (2392),,236 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-,-,-,-,Wisła od Sanu do Wieprza,lubelskie,puławski,-,-,54 cm,-,-,-,51.4092,22.0861
153220070,Wizna,Narew (26),,155 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,0 cm,5 cm,440 cm,470 cm,Narew od Biebrzy do Pisy,podlaskie,łomżyński,-285 cm,-315 cm,39 cm,-,155 cm (śr, 2024-10-09 06:00 UTC)153 cm (cz, 2024-10-10 06:00 UTC)154 cm (pt, 2024-10-11 06:00 UTC),-,53.2008,22.4081
150210220,Włochy,Pokrzywianka (234852),,147 cm,wt, 2024-10-08 18:50 UTC,,1 cm,0 cm,-,-,-2 cm,300 cm,450 cm,Kamienna,świętokrzyskie,kielecki,-153 cm,-303 cm,9 cm,-,-,-,50.9075,21.1469
152190030,Włocławek,Wisła (2),,120 cm,wt, 2024-10-08 18:50 UTC,,2 cm,9 cm,30 cm,6 cm,1 cm,600 cm,650 cm,Wisła od zapory zb. Włocławek do Zgłowiączki,kujawsko-pomorskie,włocławski,-480 cm,-530 cm,79 cm,-,107 cm (śr, 2024-10-09 06:00 UTC)111 cm (cz, 2024-10-10 06:00 UTC)117 cm (pt, 2024-10-11 06:00 UTC),-,52.6633,19.0694
152190020,Włocławek-Ruda,Zgłowiączka (278),,-,-,-,-,-,-,-,0 cm,-,-,Zgłowiączka,kujawsko-pomorskie,włocławski,-,-,-,-,-,-,52.6461,19.0164
151230040,Włodawa,Bug (26714),,86 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,0 cm,300 cm,390 cm,Bug od Huczwy do Krzny,lubelskie,włodawski,-214 cm,-304 cm,24 cm,-,87 cm (śr, 2024-10-09 06:00 UTC)90 cm (cz, 2024-10-10 06:00 UTC)94 cm (pt, 2024-10-11 06:00 UTC),-,51.5514,23.5664
153220220,Woźnawieś,Lega (2626),,119 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,Lega,podlaskie,grajewski,-,-,9 cm,-,-,-,53.6836,22.7494
152210070,Wólka Mlądzka,Świder (256),,67 cm,wt, 2024-10-08 18:50 UTC,,1 cm,1 cm,1 cm,2 cm,-1 cm,210 cm,300 cm,Świder,mazowieckie,otwocki,-143 cm,-233 cm,37 cm,-,-,-,52.1392,21.3303
152200150,Wychódźc,Wisła (2),,260 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-2 cm,2 cm,580 cm,630 cm,Wisła od Narwi do Bzury,mazowieckie,płoński,-320 cm,-370 cm,63 cm,-,263 cm (śr, 2024-10-09 06:00 UTC)270 cm (cz, 2024-10-10 06:00 UTC)280 cm (pt, 2024-10-11 06:00 UTC),-,52.3939,20.4228
153170040,Wyrzysk,Łobżonka (1884),,40 cm,wt, 2024-10-08 18:40 UTC,,0 cm,0 cm,0 cm,0 cm,1 cm,160 cm,200 cm,Łobżonka,wielkopolskie,pilski,-120 cm,-160 cm,27 cm,-,-,-,53.1508,17.2708
152210090,Wyszków,Bug (26714),,174 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,1 cm,3 cm,400 cm,450 cm,Bug od Liwca do zb. Dębe,mazowieckie,wyszkowski,-226 cm,-276 cm,40 cm,175 cm (śr, 2024-10-09 06:00 UTC)180 cm (cz, 2024-10-10 06:00 UTC)182 cm (pt, 2024-10-11 06:00 UTC),176 cm (śr, 2024-10-09 06:00 UTC)180 cm (cz, 2024-10-10 06:00 UTC)181 cm (pt, 2024-10-11 06:00 UTC),-,52.5883,21.4528
152200030,Wyszogród,Wisła (2),,254 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,-1 cm,2 cm,2 cm,500 cm,550 cm,Wisła od Narwi do Bzury,mazowieckie,płocki,-246 cm,-296 cm,46 cm,-,256 cm (śr, 2024-10-09 06:00 UTC)263 cm (cz, 2024-10-10 06:00 UTC)274 cm (pt, 2024-10-11 06:00 UTC),-,52.3847,20.1931
149180210,Zabrzeg,Wisła (2),,169 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,-1 cm,-4 cm,-2 cm,-,-,Wisła do Przemszy (Mała Wisła),śląskie,bielski,-,-,56 cm,-,-,-,49.9253,18.9353
152230200,Zabuże,Bug (26714),,218 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,1 cm,1 cm,1 cm,450 cm,520 cm,Bug od Krzny do Nurca,mazowieckie,łosicki,-232 cm,-302 cm,26 cm,-,217 cm (śr, 2024-10-09 06:00 UTC)216 cm (cz, 2024-10-10 06:00 UTC)215 cm (pt, 2024-10-11 06:00 UTC),-,52.3175,23.0489
149220050,Zagórz,Osława (222),,104 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-4 cm,180 cm,240 cm,Osława,podkarpackie,sanocki,-76 cm,-136 cm,23 cm,-,102 cm (śr, 2024-10-09 06:00 UTC)101 cm (cz, 2024-10-10 06:00 UTC)99 cm (pt, 2024-10-11 06:00 UTC),-,49.5133,22.2689
152210060,Zambski Kościelne,Narew (26),,125 cm,wt, 2024-10-08 18:40 UTC,,0 cm,0 cm,0 cm,-1 cm,2 cm,420 cm,480 cm,Narew od Pisy do zb. Dębe,mazowieckie,pułtuski,-295 cm,-355 cm,31 cm,127 cm (śr, 2024-10-09 06:00 UTC)127 cm (cz, 2024-10-10 06:00 UTC)129 cm (pt, 2024-10-11 06:00 UTC),126 cm (śr, 2024-10-09 06:00 UTC)127 cm (cz, 2024-10-10 06:00 UTC)128 cm (pt, 2024-10-11 06:00 UTC),-,52.7561,21.2061
154180030,Zamostne,Reda (478),,42 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-2 cm,-,-,Przymorze od Wieprzy do Martwej Wisły,pomorskie,wejherowski,-,-,26 cm,-,-,-,54.6503,18.1031
150220130,Zapałów,Lubaczówka (2256),,67 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,-1 cm,-2 cm,0 cm,250 cm,350 cm,Lubaczówka,podkarpackie,jarosławski,-183 cm,-283 cm,28 cm,-,-,-,50.1006,22.89
152210160,Zawady,Rządza (26716),,-,-,-,-,-,-,-,2 cm,-,-,-,mazowieckie,wołomiński,-,-,-,-,-,-,52.4442,21.2142
153230060,Zawady,Biała (26168),,215 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-3 cm,-30 cm,-,-,Supraśl,podlaskie,Białystok,-,-,25 cm,-,-,-,53.1603,23.1067
153220180,Zawady,Ślina (26196),,245 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-5 cm,-15 cm,4 cm,-1 cm,380 cm,400 cm,Narew do Biebrzy,podlaskie,białostocki,-135 cm,-155 cm,14 cm,-,-,-,53.1569,22.6736
150210190,Zawichost,Wisła (2),,224 cm,wt, 2024-10-08 18:50 UTC,,0 cm,2 cm,3 cm,2 cm,7 cm,480 cm,620 cm,Wisła od Sanu do Wieprza,świętokrzyskie,sandomierski,-256 cm,-396 cm,80 cm,225 cm (śr, 2024-10-09 06:00 UTC)210 cm (cz, 2024-10-10 06:00 UTC)200 cm (pt, 2024-10-11 06:00 UTC),228 cm (śr, 2024-10-09 06:00 UTC)222 cm (cz, 2024-10-10 06:00 UTC)217 cm (pt, 2024-10-11 06:00 UTC),-,50.8058,21.8631
149210100,Zboiska,Jasiołka (2184),,144 cm,wt, 2024-10-08 18:40 UTC,,0 cm,0 cm,0 cm,0 cm,-2 cm,250 cm,320 cm,Wisłoka,podkarpackie,krośnieński,-106 cm,-176 cm,22 cm,-,-,-,49.5744,21.6983
154230040,Zelwa,Marycha (648),,22 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,0 cm,-,-,Czarna Hańcza,podlaskie,sejneński,-,-,2 cm,-,-,-,54.0269,23.4586
149200280,Zgłobice,Dunajec (214),,96 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-4 cm,-10 cm,-16 cm,0 cm,450 cm,600 cm,Dunajec od Popradu do ujścia,małopolskie,tarnowski,-354 cm,-504 cm,63 cm,-,107 cm (śr, 2024-10-09 06:00 UTC)107 cm (cz, 2024-10-10 06:00 UTC)107 cm (pt, 2024-10-11 06:00 UTC),-,49.975,20.8797
151150010,Zgorzelec,Czerwona Woda (1744),,78 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-1 cm,-1 cm,-1 cm,190 cm,220 cm,Nysa Łużycka,dolnośląskie,zgorzelecki,-112 cm,-142 cm,17 cm,-,-,-,51.1308,15.0206
150220170,Zwierzyniec,Wieprz (24),,-,-,-,-,-,-,-,0 cm,210 cm,250 cm,Wieprz,lubelskie,zamojski,-,-,-,-,-,-,50.6111,22.9667
149190090,Żabnica,Żabniczanka (213234),,94 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,0 cm,-1 cm,-2 cm,160 cm,200 cm,Soła,śląskie,żywiecki,-66 cm,-106 cm,11 cm,-,-,-,49.5647,19.1803
150200170,Żabno,Dunajec (214),,126 cm,wt, 2024-10-08 18:50 UTC,,-4 cm,-6 cm,-8 cm,-35 cm,7 cm,530 cm,750 cm,Dunajec od Popradu do ujścia,małopolskie,tarnowski,-404 cm,-624 cm,22 cm,-,123 cm (śr, 2024-10-09 06:00 UTC)130 cm (cz, 2024-10-10 06:00 UTC)129 cm (pt, 2024-10-11 06:00 UTC),-,50.1319,20.8619
149210130,Żarnowa,Wisłok (226),,142 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,-1 cm,-1 cm,-4 cm,400 cm,490 cm,Wisłok,podkarpackie,strzyżowski,-258 cm,-348 cm,14 cm,-,143 cm (śr, 2024-10-09 06:00 UTC)142 cm (cz, 2024-10-10 06:00 UTC)141 cm (pt, 2024-10-11 06:00 UTC),-,49.8778,21.8175
149210070,Żółków,Wisłoka (218),,37 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-4 cm,220 cm,350 cm,Wisłoka,podkarpackie,jasielski,-183 cm,-313 cm,23 cm,-,36 cm (śr, 2024-10-09 06:00 UTC)36 cm (cz, 2024-10-10 06:00 UTC)36 cm (pt, 2024-10-11 06:00 UTC),-,49.73,21.4592
149190100,Żywiec,Soła (2132),,204 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,280 cm,340 cm,Soła,śląskie,żywiecki,-76 cm,-136 cm,20 cm,-,203 cm (śr, 2024-10-09 06:00 UTC)203 cm (cz, 2024-10-10 06:00 UTC)203 cm (pt, 2024-10-11 06:00 UTC),-,49.6864,19.1933
149200320,Koszyce Wielkie,Biała (2148),,81 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-2 cm,-6 cm,-5 cm,330 cm,440 cm,Dunajec od Popradu do ujścia,małopolskie,Tarnów,-249 cm,-359 cm,17 cm,-,-,-,49.9972,20.9494
149190070,Łodygowice,Żylica (213274),,-,-,-,-,-,-,-,-1 cm,540 cm,580 cm,Soła,śląskie,żywiecki,-,-,-,-,-,-,49.7272,19.1361
150160400,Boboszów,Nysa Kłodzka (12),,118 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,1 cm,0 cm,-,-,Nysa Kłodzka,dolnośląskie,kłodzki,-,-,-,-,-,-,50.1147,16.6917
150180310,Bobrowniki,Brynica (2126),,165 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,0 cm,1 cm,7 cm,-,-,Wisła od Przemszy do Dunajca,śląskie,będziński,-,-,-,-,-,-,50.3744,18.9631
149190510,Brody,Cedron (213568),,107 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-2 cm,-,-,Wisła od Przemszy do Dunajca,małopolskie,wadowicki,-,-,-,-,-,-,49.8664,19.6947
149230020,Budzyń,Szkło (2254),,255 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,4 cm,3 cm,-9 cm,-,-,San od Wiaru do Wisłoka,podkarpackie,jarosławski,-,-,72 cm,-,-,-,49.9847,23.1222
149190490,Bystra 2,Bystrzanka (21342),,196 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,0 cm,-,-,Skawa,małopolskie,suski,-,-,-,-,-,-,49.6517,19.7836
150190390,Częstochowa 1,Stradomka (1812),,125 cm,wt, 2024-10-08 18:50 UTC,,2 cm,1 cm,-2 cm,-9 cm,6 cm,-,-,Warta do Widawki,śląskie,Częstochowa,-,-,-,-,-,-,50.7958,19.125
150190400,Częstochowa 2,Kucelinka (18132),,169 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-9 cm,-11 cm,-2 cm,-1 cm,-,-,Warta do Widawki,śląskie,Częstochowa,-,-,-,-,-,-,50.8061,19.1542
150190410,Częstochowa 3,Warta (18),,134 cm,wt, 2024-10-08 18:30 UTC,,0 cm,-1 cm,-2 cm,-1 cm,0 cm,-,-,Warta do Widawki,śląskie,Częstochowa,-,-,-,-,-,-,50.8139,19.1328
154179998,Damno,Łupawa (474),,101 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,2 cm,2 cm,-2 cm,-,-,Łupawa,pomorskie,słupski,-,-,-,-,-,-,54.5292,17.3261
149210450,Darów,Wisłok (226),,221 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-2 cm,-,-,Wisłok,podkarpackie,krośnieński,-,-,-,-,-,-,49.4436,21.9106
150190470,Dąbek,Wiercica (18136),,230 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-5 cm,-,-,Warta do Widawki,śląskie,częstochowski,-,-,-,-,-,-,50.8494,19.4442
154180280,Dębki,Morze Bałtyckie (0),,515 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-2 cm,-2 cm,-3 cm,0 cm,-,-,Przymorze od Wieprzy do Martwej Wisły,pomorskie,pucki,-,-,-,-,-,-,54.8314,18.0625
153220250,Dolistowo Stare,Biebrza (262),,227 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,0 cm,-,-,Biebrza,podlaskie,moniecki,-,-,40 cm,-,-,-,53.5533,22.9069
150160430,Domanice,Bystrzyca (134),,175 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,2 cm,-1 cm,-,-,Bystrzyca,dolnośląskie,wrocławski,-,-,-,-,-,-,50.9486,16.5861
152209997,Duranów,Pisia Gągolina (27276),,150 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,2 cm,-,-,Bzura,mazowieckie,sochaczewski,-,-,-,-,-,-,52.1997,20.2392
150160410,Gajnik,Cieszyca (121144),,75 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,Nysa Kłodzka,dolnośląskie,kłodzki,-,-,-,-,-,-,50.1936,16.7039
149200540,Gdów 2,Raba (2138),,137 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-1 cm,-3 cm,-2 cm,-,-,Raba,małopolskie,wielicki,-,-,-,-,-,-,49.9014,20.2117
154170320,Głuszynko,Darżyńska Struga (47436),,128 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,1 cm,1 cm,0 cm,-,-,Łupawa,pomorskie,słupski,-,-,-,-,-,-,54.4931,17.4531
150190270,Golczowice,Biała Przemsza (2128),,100 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,0 cm,0 cm,3 cm,-,-,Przemsza,małopolskie,olkuski,-,-,19 cm,-,-,-,50.3614,19.6025
150160420,Goworów,Goworówka (12114),,79 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,Nysa Kłodzka,dolnośląskie,kłodzki,-,-,-,-,-,-,50.1789,16.7119
150200220,Grabie,Wisła (2),,152 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-5 cm,-,-,Wisła od Przemszy do Dunajca,małopolskie,wielicki,-,-,-,-,-,-,50.0453,20.1433
151180190,Grabów Nad Prosną,Prosna (184),,221 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-3 cm,-3 cm,11 cm,-,-,Prosna,wielkopolskie,ostrzeszowski,-,-,-,-,-,-,51.51,18.1242
151140190,Gubin,Lubsza (1748),,119 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,1 cm,1 cm,0 cm,-,-,Nysa Łużycka,lubuskie,krośnieński,-,-,-,-,-,-,51.9419,14.7344
150190420,Januszowice,Prądnik (21374),,180 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,0 cm,0 cm,0 cm,-,-,Wisła od Przemszy do Dunajca,małopolskie,krakowski,-,-,-,-,-,-,50.1511,19.8908
150190430,Kamienica Polska,Kamieniczka (18118),,125 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-2 cm,-,-,Warta do Widawki,śląskie,częstochowski,-,-,-,-,-,-,50.6872,19.1539
150200190,Kamyszów,Nidzica (21398),,206 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-2 cm,-6 cm,-,-,Wisła od Przemszy do Dunajca,świętokrzyskie,kazimierski,-,-,-,-,-,-,50.3042,20.4742
149229998,Kańczuga,Mleczka (2268),,276 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,0 cm,-1 cm,-6 cm,-,-,Wisłok,podkarpackie,przeworski,-,-,-,-,-,-,49.98,22.4206
154150070,Karlino,Parsęta (44),,317 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,-,zachodniopomorskie,białogardzki,-,-,-,-,-,-,54.0389,15.8694
151190130,Kazimierz,Ner (1832),,217 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,8 cm,3 cm,0 cm,-,-,Ner,łódzkie,pabianicki,-,-,-,-,-,-,51.7661,19.2025
150180340,Kluczbork,Stobrawa (132),,81 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-12 cm,0 cm,-,-,Warta do Widawki,opolskie,kluczborski,-,-,-,-,-,-,50.9692,18.24
151210220,Kolonia Nadwiślańska,Wisła (2),,184 cm,wt, 2024-10-08 18:50 UTC,,1 cm,0 cm,0 cm,-4 cm,11 cm,-,-,Wisła od Sanu do Wieprza,mazowieckie,lipski,-,-,-,-,-,-,51.125,21.7908
150140140,Kopaczów,Lubota (174134),,68 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-1 cm,0 cm,-,-,Nysa Łużycka,dolnośląskie,zgorzelecki,-,-,-,-,-,-,50.8722,14.8286
152220100,Kozarze,Nurzec (267146),,141 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,0 cm,-10 cm,-2 cm,-,-,Nurzec,podlaskie,wysokomazowiecki,-,-,-,-,-,-,52.6697,22.4764
150190480,Kraków-Łagiewniki,Wilga (21372),,108 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-2 cm,-2 cm,-3 cm,-,-,Wisła od Przemszy do Dunajca,małopolskie,krakowski,-,-,-,-,-,-,50.0117,19.9375
150160380,Krosnowice,Duna Górna (12158),,121 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-2 cm,-,-,Nysa Kłodzka,dolnośląskie,kłodzki,-,-,-,-,-,-,50.3836,16.6286
151180200,Kuśnie,Żeglina (18312),,135 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,4 cm,3 cm,0 cm,-,-,Warta od Widawki do Prosny,łódzkie,sieradzki,-,-,-,-,-,-,51.535,18.6808
150200210,Leszczyny,Lubrzanka (21644),,142 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,-,-,Czarna Nida,świętokrzyskie,kielecki,-,-,-,-,-,-,50.8778,20.7647
154170330,Łebsko,Łeba (476),,497 cm,wt, 2024-10-08 18:50 UTC,,-3 cm,-2 cm,-1 cm,2 cm,-6 cm,-,-,Łeba,pomorskie,lęborski,-,-,-,-,-,-,54.7531,17.5367
150170320,Malerzowice Wielkie,Nysa Kłodzka (12),,231 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,0 cm,-3 cm,-,-,Nysa Kłodzka,opolskie,nyski,-,-,-,-,232 cm (śr, 2024-10-09 06:00 UTC)232 cm (cz, 2024-10-10 06:00 UTC)232 cm (pt, 2024-10-11 06:00 UTC),-,50.5844,17.4744
149229999,Manasterz,Mleczka (2268),,252 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-1 cm,-2 cm,-,-,Wisłok,podkarpackie,przeworski,-,-,-,-,-,-,49.9275,22.3378
150190460,Masłońskie,Ordonka (181156),,145 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-2 cm,-23 cm,0 cm,-,-,Warta do Widawki,śląskie,myszkowski,-,-,-,-,-,-,50.6492,19.2533
149210470,Miejsce Piastowe,Lubatówka (22632),,213 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-2 cm,-,-,Wisłok,podkarpackie,krośnieński,-,-,-,-,-,-,49.6311,21.7806
150159997,Miszkowice,Złotna (161152),,82 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,Bóbr,dolnośląskie,kamiennogórski,-,-,-,-,-,-,50.7144,15.9289
149180390,Mizerów,Pszczynka (2116),,97 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-1 cm,-5 cm,-,-,Wisła do Przemszy (Mała Wisła),śląskie,pszczyński,-,-,-,-,-,-,49.9944,18.8128
153150190,Mołstowo,Mołstowa (428),,118 cm,wt, 2024-10-08 18:50 UTC,,0 cm,1 cm,0 cm,2 cm,-15 cm,-,-,Rega,zachodniopomorskie,gryficki,-,-,-,-,-,-,53.9872,15.3633
153140200,Morzyczyn,Jez. Miedwie (Płonia) (197432),,67 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-1 cm,0 cm,-,-,Płonia,zachodniopomorskie,stargardzki,-,-,-,-,-,-,53.3514,14.9164
150190450,Nowa Kuźnica,Boży Stok (181152),,102 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-1 cm,-,-,Warta do Widawki,śląskie,myszkowski,-,-,-,-,-,-,50.6206,19.2161
152209994,Nowe Miasto,Sona (2688),,88 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-3 cm,18 cm,-,-,Wkra,mazowieckie,płoński,-,-,-,-,-,-,52.6558,20.6328
154190180,Nowy Świat - Ujście,Morze Bałtyckie (0),,501 cm,wt, 2024-10-08 18:50 UTC,,1 cm,10 cm,8 cm,7 cm,-5 cm,-,-,Przymorze od Martwej Wisły (z Mierzeją Wiśl.),pomorskie,nowodworski,-,-,-,-,-,-,54.3639,19.3111
154190200,Nowy Świat - Zalew,Zalew Wiślany (59),,502 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,1 cm,-3 cm,1 cm,-,-,Zalew Wiślany do Nogatu,pomorskie,nowodworski,-,-,-,-,-,-,54.3506,19.3128
149210460,Odrzechowa,Odrzechowski (226156),,340 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,-,-,Wisłok,podkarpackie,sanocki,-,-,-,-,-,-,49.5458,21.9514
154209999,Olkowo,Pasłęka (56),,193 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,-1 cm,-1 cm,0 cm,-,-,Pasłęka,warmińsko-mazurskie,lidzbarski,-,-,-,-,-,-,54.1058,20.0383
151140180,Olszyna,Nysa Łużycka (174),,157 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-4 cm,-4 cm,-6 cm,-4 cm,-,-,Nysa Łużycka,lubuskie,żarski,-,-,-,-,-,-,51.6664,14.7531
150150230,Opawa,Bóbr (16),,84 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-3 cm,-,-,Bóbr,dolnośląskie,kamiennogórski,-,-,-,-,-,-,50.7014,15.9256
150200180,Orłów,Szreniawa (21392),,155 cm,wt, 2024-10-08 18:50 UTC,,1 cm,1 cm,1 cm,1 cm,0 cm,-,-,Wisła od Przemszy do Dunajca,małopolskie,krakowski,-,-,-,-,-,-,50.2842,20.0361
150170330,Paczków,Nysa Kłodzka (12),,157 cm,wt, 2024-10-08 18:50 UTC,,2 cm,12 cm,21 cm,47 cm,-12 cm,-,-,Nysa Kłodzka,opolskie,nyski,-,-,-,-,-,-,50.4689,17.0161
149209990,Piekiełko,Łososina (214734),,137 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-1 cm,-1 cm,-5 cm,-,-,Dunajec od Popradu do ujścia,małopolskie,limanowski,-,-,-,-,-,-,49.7494,20.3458
149200520,Pierzchów,Królewski Potok (213892),,170 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,-3 cm,-,-,Raba,małopolskie,wielicki,-,-,-,-,-,-,49.9342,20.28
152210180,Pułtusk,Narew (26),,168 cm,wt, 2024-10-08 18:50 UTC,,0 cm,-1 cm,0 cm,-1 cm,1 cm,-,-,Narew od Pisy do zb. Dębe,mazowieckie,pułtuski,-,-,-,-,-,-,52.7028,21.0933
152179994,Raszewy,Lutynia (1852),,221 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-3 cm,-3 cm,-2 cm,-,-,Warta od Prosny do Wełny,wielkopolskie,jarociński,-,-,-,-,-,-,52.09,17.6164
154180290,Reda-Cedron,Reda (478),,-,-,-,-,-,-,-,0 cm,-,-,Przymorze od Wieprzy do Martwej Wisły,pomorskie,wejherowski,-,-,-,-,-,-,54.6097,18.2692
154150060,Rościęcino,Parsęta (44),,321 cm,wt, 2024-10-08 18:50 UTC,,-1 cm,-1 cm,-1 cm,-1 cm,-4 cm,-,-,Parsęta,zachodniopomorskie,kołobrzeski,-,-,-,-,-,-,54.1153,15.6072
150160390,Roztoki Bystrzyckie,Goworówka (12114),,114 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,-,-,Nysa Kłodzka,dolnośląskie,kłodzki,-,-,-,-,-,-,50.1908,16.6722
150180320,Rudziniec,Kłodnica (116),,215 cm,wt, 2024-10-08 18:50 UTC,,0 cm,0 cm,0 cm,0 cm,1 cm,-,-,Kłodnica,śląskie,gliwicki,-,-,-,-,-,-,50.3786,18.4058
150180330,Rybnik-Paruszowiec,Ruda (1156),,73 cm,wt, 2024-10-08 18:50 UTC,,1 cm,2 cm,5 cm,5 cm,1 cm,-,-,Odra od Olzy do Kłodnicy,śląskie,rybnicki,-,-,-,-,-,-,50.11,18.5572
